Line,treat,td,gut,cell mean (um),cell median (um),gut thickness (um)
9024KO,db11,16h,1,18.5212,19.0683
9024KO,db11,16h,3,22.1943,21.9525
9024KO,db11,16h,4,19.6581,18.8113
9024KO,db11,16h,5,24.325,25.3756
9024KO,db11,16h,7,18.2364,19.2095
